id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
144292,78593,Breakneck,NULL,1998-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140713,94848,Brian Lara Cricket,NULL,1998-12-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123538,3127,Brigandine: The Legend of Forsena,"The war had been raging on for quite some time; seemingly forever. In the year 214, however, the Almekia Empire finally achieved a victory over the country of Norgard, their bitter rivals. Though it ended the war, Admiral Zemeckis of Norgard had other plans up his sleeve...

In the following year of 215, he assassinated King Henguist, Almekia's widely loved ruler. With the fallen king lying at his feet, Zemeckis proclaimed himself the new emperor and began a dynasty of terror. With a lust of hate in his eyes, the new ruler named his conquered land as the Esgares Empire and unleashed brutal assaults on the neighboring countries located in Forsena.

Zemeckis didn't account for the Knights of the Rune, however. Born with magical runic abilities, these warriors are looking to police Forsena from the evil tyrant's wrath. And although it will be an uphill battle against armies of monsters and elite warriors, the knights have vowed to succeed!",1998-01-18 00:00:00.000,4,NULL,NULL,NULL,88.4663,14
159243,10607,Brunswick Circuit Pro Bowling,NULL,1998-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32630,44805,Brunswick Circut Pro Bowling,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84182,134433,BS Parlor! Parlor!,NULL,1998-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59542,38618,Bubble 2000,NULL,1998-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103051,3368,Buck Bumble,NULL,1998-09-30 00:00:00.000,NULL,NULL,NULL,NULL,55.7641,5
56491,144403,Bundesliga Manager 98,NULL,1998-12-31 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
124260,141325,Bunmei Korokoro Game: Egg,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116588,19666,Burning Rangers,NULL,1998-03-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
122830,2404,Burnout: Championship Drag Racing,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177646,1419,Bushido Blade 2,NULL,1998-03-19 00:00:00.000,1,NULL,NULL,NULL,78.5133,13
179311,4138,Bust A Groove,NULL,1998-01-29 00:00:00.000,3,NULL,NULL,NULL,67.0757,10
44521,6826,Bust-a-Move 4,NULL,1998-08-06 00:00:00.000,2,NULL,NULL,NULL,79.9983,9
36454,97733,Bygg Båtar med Mulle Meck,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1402,45010,C: The Contra Adventure,NULL,1998-10-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
34819,93435,Cabela's Sportman's Challenge,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50786,6332,Caesar III,"As a provincial governor charged with spreading the glory of Rome your mission is clear – build cities, foster trade and industry, make money. How you accomplish this is up to you. Gain wealth and power, make a career out of pleasing the emperor, battle barbarians and repel invaders, or concentrate on building the next Eternal City. Fail and you'll end up as lunch for the lions. Prove your strength of mind and spirit and you just might be crowned Caesar!

To help you achieve that goal you can ask your advisors for their insight or ask the people about their thoughts. You can also build temples and create festivals to please the gods and receive rewards or aid in return. You can choose between peaceful and military assignments to prove in various ways that you deserve the title of Caesar!",1998-10-01 00:00:00.000,32,NULL,NULL,NULL,80.0907,70
18834,45296,Caesars Palace II,NULL,1998-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
168838,206699,Caesar's Palace VIP Series: BlackJack,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118080,3335,California Speed,NULL,1998-01-01 00:00:00.000,1,NULL,NULL,NULL,77.8008,4
174907,144182,Candy Land: A Child's First Game Comes to Life,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96268,66122,Capcom Generations 1: Wings of Destiny,NULL,1998-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190277,66123,Capcom Generations 2: Chronicles of Arthur,NULL,1998-09-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190252,80862,Capcom Generations 4: Blazing Guns,NULL,1998-11-12 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
190335,126269,Capcom Generations 5: Street Fighter Collection 2,NULL,1998-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151504,45025,Car & Driver Presents: Gran Tour Racing '98,NULL,1998-05-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176815,26657,Cardinal Syn,NULL,1998-01-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
4694,172774,CardWirth,NULL,1998-08-08 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181784,951,Carmageddon II: Carpocalypse Now,NULL,1998-10-12 00:00:00.000,16,NULL,NULL,NULL,78.2679,69
185324,93899,Carmageddon Max Pack,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,3
133658,18632,CarnEvil,"The game is set in the fictional town of Greely Valley, Iowa. An urban legend claims that if a golden token is inserted into the jester's mouth on top of the tombstone of Ludwig von Tökkentäkker, a ringmaster buried in the cemetery, a haunted amusement park will rise from the earth.
The game begins with group of kids taking a spooky hayride tour through the Greely Valley cemetery, courtesy of the local ""ghost expert"" Spooky Sam. The unnamed protagonist leaves the tour and approaches Tökkentäkker's tombstone to find a golden coin sitting in its slot. The protagonist inserts the coin into the jester's mouth, resulting in the legendary undead carnival rising from the ground. Trapped inside, he takes a shotgun from the shooting gallery and uses it to fight off hordes of undead monsters and other creatures in order to escape. After fighting through the Haunted House, Rickety Town, and the Freak Show, he enters the Big Top to face Tökkentäkker directly aboard his airship.
Soon after killing Tökkentäkker, his airship is destroyed and the protagonist falls from it. In the morning, he and the only other survivor, Betty, wake up in front of the tombstone, where the coin falls back into its slot. The protagonist then takes the token and inserts it again into the mouth of the jester, much to Betty's horror.",1998-10-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
175137,11761,Carnivores,"Carnivores is set in the year 2190. During a routine space exploration mission, a science vessel known as the FMM UV discovered a planet with a climate suitable to sustain human life. The new planet was code-named FMM UV-32. During the initial scouting expedition, the planet was declared inhospitable for colonization because of its unstable terrain and large population of dinosaurs and other prehistoric reptiles. News articles about the planet led to an Earth corporation purchasing the rights to the planet and creating DinoHunt Corporation. The company allowed for paying customers to hunt dinosaurs on their planet.",1998-11-30 00:00:00.000,6,NULL,NULL,NULL,76.6780,9
132298,209722,Carol the Dark Angel,NULL,1998-04-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
51737,139156,Castle Chaos,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
86573,198664,Castlevania: Symphony of the Night,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
120805,47086,Castrol Honda Superbike World Champions,NULL,1998-05-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153916,218800,Centipede,NULL,1998-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
181816,2237,Centipede,"The story tells of a group of villages, Weedom, all living in harmony with one another and nature. However, according to the legend, every hundred years a group of ""armored beasts"" emerge from ""the dark core of the earth"" to serve their master, the Queen Pede, and aid her in the destruction of the Wee people. Every time this happens a magic stick is employed to find a hero to defend them. Every time the insects are defeated, the villagers believe that the threat has permanently ended; but they always return, as the legend indicates.

The player plays as Wally, the chosen hero to fight the insects that century, who is to take control of the shooter, a vehicle made for, as its name indicates, rendering shots against the insect menace. Thus, the player embarks a journey across five worlds: Weedom, Frostonia, Inferium, Enigma, and Evile (each consisting of about 5 levels each, with the final level of each including a boss that must be defeated), in order to end the curse forever.",1998-10-23 00:00:00.000,1,NULL,80.0000,1,60.1204,5
1945,3456,Centre Court Tennis,NULL,1998-10-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123986,186001,Chameleon Twist 2,NULL,1998-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67189,56091,Champion League,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
8413,122943,Chaos Heat,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
93182,128646,Chess,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
53138,204703,Chess '98,NULL,1998-08-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
113351,632,Chessmaster 6000,NULL,1998-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30701,19234,Chickens 2,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
18040,69629,China: The Forbidden City,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124281,22894,Chocobo's Dungeon 2,"Following the adventures of the first Chocobo Dungeon game, Chocobo and Mog continue to search for treasure. One day, Mog discovers a new Mysterious Dungeon and takes the treasure from inside. This releases a seal which causes the Bahamut to appear just as the dungeon plunges into the ocean. Chocobo is rescued by a young white mage, Shiroma, who is the only human living in the monster village. Chocobo must help Mog, find Bahamut and fix whatever has been unsealed from the Mysterious Dungeon.",1998-12-23 00:00:00.000,1,NULL,61.0000,1,NULL,NULL
130353,3428,Chopper Attack,NULL,1998-06-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174010,97364,Choro Q 3,NULL,1998-02-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60523,46095,Choro Q Park,NULL,1998-02-25 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
10759,37726,Chou Majin Eiyuuden Wataru: Another Step,"The story is about a 9-year old boy named Wataru Ikusabe who is magically transported to a magical realm of the gods called Sokaizan which he is supposed to save.

He also befriends many of the Soukaizan natives, and forms some very strong friendship bonds.",1998-04-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81502,135771,Circuit Breakers,NULL,1998-07-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135330,125302,Clash,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1673,3461,ClayFighter: Sculptor's Cut,NULL,1998-05-15 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121267,19288,Clock Tower II: The Struggle Within,NULL,1998-03-12 00:00:00.000,NULL,NULL,NULL,NULL,37.6162,9
35563,92916,Clonk 4,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117541,135407,Clonk World,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
125519,638,Close Combat III: The Russian Front,NULL,1998-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
111536,28097,Clue Murder at Boddy Mansion,"Mr. Boddy is dead.
A murderer is on the loose.
Everyone is a suspect.
Even you.",1998-01-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
71087,66092,Cluefinders: Math Adventures - Mystery of the Himalayas,NULL,1998-09-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80055,125786,Code R,NULL,1998-07-09 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
102511,7967,Colin McRae Rally,NULL,1998-07-01 00:00:00.000,20,NULL,50.0000,0,83.4705,72
122150,8281,Colony Wars: Vengeance,NULL,1998-10-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23780,198610,Color Puyolin,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
116294,64877,Combination Pro Soccer,NULL,1998-06-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110241,94225,Comer,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147505,131942,Comet Summoner,NULL,1998-09-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107484,18785,Command & Conquer: Red Alert - Retaliation,NULL,1998-08-28 00:00:00.000,2,NULL,NULL,NULL,40.9090,10
152916,879,Commandos: Behind Enemy Lines,NULL,1998-07-31 00:00:00.000,62,NULL,NULL,NULL,85.0373,156
64501,44853,Contender,NULL,1998-06-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176716,26130,Cool Boarders 3,NULL,1998-09-30 00:00:00.000,3,NULL,NULL,NULL,75.8776,11
99545,194789,Cottage of Leopold the Cat,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83177,39830,Cotton Boomerang,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
95396,45027,Cowboy Bebop,NULL,1998-05-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80452,210243,Crash Bandicoot,NULL,1998-08-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169886,1187,Crash Bandicoot: Warped,"The game's story takes place immediately after the events of the second game. When the ruins of Doctor Neo Cortex's space station crash-land on Earth, they unleash an evil entity known as Uka Uka, Aku Aku's evil twin brother. He decides to join Cortex and Doctor Nefarious Tropy as they plan to gather powerful crystals that lay scattered across time and use their energy to enslave the Earth. The game follows the main characters Crash and Coco Bandicoot as they travel through time and prevent the villains from gathering the crystals by collecting them themselves.",1998-10-31 00:00:00.000,112,NULL,NULL,NULL,83.3223,370
32951,133804,Crayola: Make a Masterpiece,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
67626,41477,Crazy Clones,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
24844,92789,Crazy Cows,NULL,1998-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6303,41091,Crazy Fight,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
121989,11371,Creatures 2,NULL,1998-09-30 00:00:00.000,2,2,NULL,NULL,NULL,NULL
30077,45101,Crime Killer,NULL,1998-08-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
135793,4136,Crisis Beat,NULL,1998-06-18 00:00:00.000,1,NULL,NULL,NULL,74.6388,6
188746,43784,Crisis City,NULL,1998-06-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153843,92404,Cro-Mag Rally,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49691,122982,Cross Tantei Monogatari: Motsureta Nanatsu no Labyrinth,NULL,1998-06-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101868,122315,CrossTown 1: Giften,"Giften (""The Poison"") is the tale of journalist Minna Walker and her quest to uncover if someone poisoned the water supply of the city of CrossTown.",1998-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
11164,45473,Crows: The Battle Action For Sega Saturn,NULL,1998-01-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100665,194818,Curiosity kills the cat? Koukishin wa Neko wo Korosu ka,NULL,1998-11-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84691,201168,Cute Fighter,NULL,1998-05-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110225,9190,Cyber Troopers Virtual-On Oratorio Tangram,NULL,1998-12-31 00:00:00.000,1,NULL,92.0000,1,NULL,NULL
176750,11028,CyberStorm 2: Corporate Wars,NULL,1998-05-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94095,22810,Cyberstrike 2,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63684,39835,Cyvern,NULL,1998-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49007,122276,D.W. the Picky Eater,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
7107,62071,Daikaijuu Monogatari: Miracle of the Zone,NULL,1998-03-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70743,112559,Daiobake Yashiki: Hamamura Jun no Jitsuwa Kaidan,NULL,1998-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
49258,166548,Daisenryaku: Master Combat,NULL,1998-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173038,3679,Dance Dance Revolution,NULL,1998-09-26 00:00:00.000,3,NULL,63.0000,4,79.9847,13
74000,207264,Dance Dance Revolution: Hello Kitty,NULL,1998-12-23 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
83253,132806,Dance! Dance! Dance!,NULL,1998-12-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
217,64856,Dancing Blade Katteni Momotenshi!,NULL,1998-08-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179493,2471,Dangerous Dave,NULL,1998-12-31 00:00:00.000,4,NULL,NULL,NULL,63.4157,11
185343,40979,Dangun Feveron,NULL,1998-10-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103838,71369,Dark Colony: The Council Wars,NULL,1998-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
176372,68744,Dark Side of the Moon: A Sci-Fi Adventure,NULL,1998-11-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
177439,4135,Darkstalkers 3,"Jedah, one of the high nobles of Makai, is resurrected after a premature death long ago. Seeing the state of the demon world, he decides that the only way to save the world is to recreate it. To this end, he conjures a dimension known as Majigen, to which he summons worthy souls to feed his new world. As luck would have it, those souls belong to the characters from the first two games, in addition to three newcomers.",1998-04-16 00:00:00.000,7,NULL,NULL,NULL,78.3865,22
98458,39291,Daytona USA 2,NULL,1998-07-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
169023,44893,DBZ: Dead Ball Zone,NULL,1998-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
59553,46821,Dead or Alive ++,NULL,1998-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
194854,10172,Deadlock II: Shrine Wars,"Ancient and mysterious Shrines have revealed the location of an extinct alien home world. Discovered in the aftermath of the Gallius IV war, these Shrines unlock the most powerful technology in the Universe. Now, seven interstellar empires race across the galaxy to conquer this one planet and gain the secret power of the ancient civilization.",1998-02-28 00:00:00.000,NULL,NULL,NULL,NULL,60.0000,0
